age,education,balance,housing,loan,duration,campaign,pdays,poutcome,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,subscribed
31.0,1,859,1,0,80.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
39.0,1,1802,1,0,490.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,1,298,1,1,232.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0,2,3472,1,0,61.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28.0,2,1076,1,0,537.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30.0,3,732,1,0,231.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33.0,2,1897,1,1,197.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50.0,2,1985,1,0,464.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,1,1861,1,0,281.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32.0,3,3237,1,0,447.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36.0,2,1614,1,0,164.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,2,-45,1,0,184.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,2,847,1,0,127.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35.0,2,1825,1,0,42.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29.0,2,493,1,1,132.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35.0,2,80,1,1,579.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27.0,3,1237,1,1,535.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31.0,2,3659,0,0,180.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32.0,3,1834,1,0,159.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
44.0,2,-143,1,0,66.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30.0,2,360,1,1,239.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,3,1104,1,1,95.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38.0,1,522,1,0,156.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38.0,1,6843,0,0,89.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37.0,2,756,1,0,74.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39.0,3,1682,1,0,174.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
38.0,3,900,1,0,156.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36.0,2,426,1,0,59.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51.0,3,6,0,0,193.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32.0,2,696,1,0,815.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
32.0,1,2507,1,0,215.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35.0,2,152,1,0,563.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
31.0,3,247,1,1,273.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31.0,3,7505,1,1,258.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31.0,2,4415,1,0,329.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30.0,1,4,1,0,34.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,3,0,1,0,223.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31.0,3,1475,1,1,76.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34.0,1,-20,1,0,920.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37.0,1,3574,1,0,152.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,2,717,1,0,130.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0,2,518,1,0,21.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37.0,1,1720,1,0,118.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,2,5029,1,1,369.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
33.0,2,395,1,0,122.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,1,3868,1,0,445.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,2,334,1,1,425.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30.0,3,578,1,0,142.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37.0,2,410,1,1,317.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35.0,3,0,1,0,184.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33.0,2,77,1,1,354.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41.0,2,114,1,0,82.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
46.0,2,4780,1,0,105.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
34.0,3,0,1,0,83.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
38.0,2,502,1,0,209.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41.0,2,1027,1,0,53.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
30.0,2,579,1,1,381.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
60.0,2,312,1,0,210.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33.0,3,166,1,0,278.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
55.0,1,1187,1,0,193.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32.0,2,1242,1,0,183.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31.0,3,15,0,0,389.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34.0,3,72,1,0,69.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37.0,2,489,1,0,24.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,2,1098,1,1,143.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.0,2,34,1,0,68.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32.0,3,257,1,0,183.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,3,-79,1,0,49.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31.0,3,684,1,1,148.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33.0,2,109,1,0,54.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37.0,2,3561,1,0,98.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56.0,2,-1,1,0,45.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29.0,2,2768,1,0,121.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.0,2,-21,0,0,377.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32.0,2,-399,1,0,180.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
61.0,1,-156,1,1,283.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42.0,2,-755,1,1,312.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40.0,2,-80,1,0,147.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31.0,3,932,1,0,169.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,2,-304,1,1,178.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0,2,667,1,0,154.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,1,712,1,0,326.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
35.0,2,1088,1,0,362.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27.0,2,1,1,1,162.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
53.0,3,1907,1,0,72.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29.0,2,315,1,0,121.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36.0,3,-78,1,0,1068.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
26.0,2,539,1,0,599.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35.0,3,1193,1,0,101.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33.0,2,213,1,0,163.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
44.0,2,238,1,1,306.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,2,336,1,0,313.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60.0,2,2525,1,0,94.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32.0,3,10,1,0,658.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
59.0,2,3304,1,0,250.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40.0,1,98,1,0,193.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,2,399,1,0,493.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,2,-581,1,0,562.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52.0,2,218,1,0,490.0,2.757883769391063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
52.0,2,101,1,1,140.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44.0,2,0,0,0,302.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39.0,3,0,1,0,46.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34.0,2,287,1,0,149.0,2.757883769391063,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50.0,2,669,1,0,88.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26.0,2,1050,1,0,118.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35.0,2,1707,1,0,426.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35.0,3,867,1,0,230.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
35.0,2,26,1,0,277.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,2,-41,1,0,169.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
36.0,1,117,1,0,123.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40.0,3,1734,1,0,169.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24.0,1,147,1,0,102.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.0,2,229,1,0,214.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30.0,2,99,1,0,572.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31.0,2,0,0,0,147.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
52.0,2,185,1,0,124.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,3,986,1,0,105.0,2.757883769391063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50.0,2,0,1,0,171.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38.0,2,577,1,0,50.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34.0,3,75,1,0,31.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
30.0,3,-111,0,0,266.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,2,854,1,0,163.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34.0,2,798,1,0,304.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37.0,2,580,1,0,469.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
54.0,1,2227,1,0,45.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35.0,2,4731,1,0,249.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,2,-435,1,0,85.0,2.757883769391063,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26.0,2,351,1,0,758.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34.0,2,8558,1,0,466.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
43.0,2,6220,1,0,200.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52.0,3,19797,1,0,966.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35.0,3,1632,1,0,430.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30.0,2,953,1,0,747.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41.0,2,795,1,0,147.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,2,264,0,0,131.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,1,-234,1,1,541.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29.0,2,80,1,1,281.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
47.0,2,1208,1,0,339.0,2.757883769391063,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39.0,2,122,1,0,158.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.0,1,2715,1,0,201.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48.0,2,749,1,0,56.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,2,1529,1,0,231.0,2.757883769391063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
57.0,2,12917,1,0,91.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50.0,3,5164,1,0,146.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
34.0,2,1780,1,0,187.0,2.757883769391063,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34.0,2,-96,1,0,269.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
36.0,3,0,0,0,87.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
38.0,3,-239,1,0,221.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32.0,2,381,1,0,347.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
53.0,2,-686,0,1,255.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46.0,2,13,0,0,71.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30.0,2,173,1,0,184.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35.0,2,-37,1,1,276.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49.0,1,1032,1,0,41.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
39.0,2,2040,1,0,145.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40.0,2,2550,1,0,424.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.0,2,2990,1,0,612.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
47.0,3,60,0,0,282.0,2.757883769391063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
45.0,1,6,1,0,159.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42.0,2,443,1,0,671.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
41.0,2,1680,1,0,76.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
46.0,2,-59,1,1,117.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48.0,2,2247,1,0,60.0,2.757883769391063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
40.0,2,90,1,0,252.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.0,2,-1129,1,0,555.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
35.0,2,1949,1,0,200.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41.0,2,0,0,0,157.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34.0,3,1267,1,0,87.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35.0,3,0,1,0,312.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
45.0,2,75,1,1,222.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
47.0,1,1375,1,1,218.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44.0,1,3433,1,0,548.0,2.757883769391063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,2,976,1,0,176.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
30.0,2,603,1,1,335.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34.0,1,926,1,1,142.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28.0,1,8263,1,0,267.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40.0,1,1937,1,0,86.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
58.0,3,3,1,1,129.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
44.0,1,417,1,0,322.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,3,1273,1,0,111.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35.0,2,98,1,0,136.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,2,-282,1,1,108.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,1,456,1,0,71.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38.0,1,0,1,0,29.0,2.757883769391063,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29.0,2,301,1,0,150.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,3,4543,1,0,252.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35.0,2,257,1,0,518.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32.0,2,35,1,0,42.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,2,245,1,0,140.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
33.0,3,21096,1,0,144.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28.0,2,3019,0,0,303.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
38.0,1,-537,1,0,171.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
44.0,1,-119,1,0,132.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
39.0,2,-295,1,0,288.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
53.0,3,6525,1,0,73.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30.0,2,171,1,0,230.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28.0,1,-511,1,0,82.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26.0,2,2610,1,1,626.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
48.0,1,1849,1,0,345.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
58.0,3,2084,1,0,75.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33.0,2,471,1,0,214.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29.0,3,2998,0,0,479.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45.0,1,816,1,0,80.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28.0,3,6321,1,0,204.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
54.0,1,277,1,0,360.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
46.0,2,-205,1,0,126.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
29.0,2,1492,1,0,267.0,2.757883769391063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
59.0,2,475,1,1,290.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,2,1105,1,1,136.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36.0,2,63,1,0,56.0,2.757883769391063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,2,0,1,0,32.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32.0,1,415,1,0,777.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
35.0,2,53,1,0,826.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,2,-158,1,0,91.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
53.0,2,-711,1,0,198.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
39.0,3,2617,1,0,164.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38.0,2,113,1,0,98.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32.0,2,-691,1,1,53.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
42.0,2,-887,0,0,349.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30.0,2,194,1,0,178.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,1,2198,0,0,532.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,2,1170,1,0,120.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41.0,1,1905,1,0,164.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,2,532,1,0,375.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
40.0,1,2635,1,0,20.0,2.757883769391063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49.0,2,180,1,1,392.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31.0,2,4040,1,0,213.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.0,1,2,1,0,18.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
58.0,2,2073,0,0,393.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32.0,2,0,1,0,746.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42.0,2,-480,1,1,351.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
39.0,2,4136,1,0,142.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36.0,2,-2,0,0,316.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0,2,4,1,1,229.0,2.757883769391063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27.0,2,1,1,0,261.0,2.757883769391063,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35.0,3,2387,1,1,289.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
38.0,1,1495,1,0,74.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,3,-218,1,0,227.0,2.757883769391063,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31.0,2,-617,1,0,115.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0,2,500,1,0,178.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33.0,3,2364,1,0,154.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35.0,2,456,1,1,100.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
47.0,1,68,1,0,754.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,3,5195,1,0,55.0,2.757883769391063,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
34.0,1,1090,1,0,130.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37.0,2,673,1,0,509.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33.0,1,1416,1,0,239.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.0,1,828,0,0,468.0,2.757883769391063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
58.0,2,1604,1,0,358.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28.0,3,1540,1,0,442.0,2.757883769391063,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36.0,3,0,1,0,258.341352164853,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
41.0,2,-18,1,1,83.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.0,2,-106,1,0,134.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
